RecordID,SightDate,Year,Month,Time,Location,Location2,FishArea,Quadrant,ActualLatitude,ActualLongitude,Species,Count,Count_clean,Direction,Pod,LikelyPod,Comments,Channel,Source,ReportingParty,Harrassment,OCstranding,SJCstranding,FieldIvest,Hydrophone,StrandReport,Alive/Dead,Stranded
44360,7/3/2011,2011,7,11:30,4054,,7,169,0,0,Harbor Porpoise,10+,10+,,,,,Other,WW-WP,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
77099,9/14/1985,1985,9,,5084,entrance,7,169,0,0,Harbor porpoise,2,2,S,,,Mom and calf,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
77273,6/13/1983,1983,6,19:00,5141,,7,169,0,0,Harbor porpoise,1,1,mill,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
79714,7/31/1988,1988,7,13:45,6080,,7,169,0,0,Harbor porpoise,3,3,,,,,Hotline,Reliable,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
10909,8/12/2006,2006,8,12:30,6689,,7,169,48.604308,-123.141218,Harbor Porpoise,1,1,,,,Lone calf spotted by Kari K. - said it was struggling to stay afloat.  She never saw it again.,Hotline,TWM,,FALSE,FALSE,TRUE,TRUE,FALSE,NR,Alive,No
10908,8/12/2006,2006,8,14:30,6689,,7,169,48.604308,-123.141218,Harbor Porpoise,1,1,,,,Lone calf swimming in bay; landed on man's beach but swam off when he approached it.  He watched but never saw it again.,Other,Public,,FALSE,FALSE,TRUE,FALSE,FALSE,NR,Alive,No
39563,9/25/2010,2010,9,,6990,,7,169,0,0,Harbor Porpoise,3-Feb,2.3,,,,,Other,WW,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
243,7/2/1997,1997,7,,6064,,7,170,,,Harbor Porpoise,5-Apr,4.5,Mill,,,Porpoises surfacing beside boat,,Reliable,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
13132,7/22/2007,2007,7,15:15,6064,,7,170,,,Harbor Porpoise,,,15,,,,Other,Reliable,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
13119,7/31/2007,2007,7,15:15,6064,,7,170,,,Harbor Porpoise,8-Jun,6.8,,,,,Other,Reliable,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
10847,8/4/2006,2006,8,12:30,6064,,7,170,,,Harbor Porpoise,1,1,,,,Dead calf on beach; ALT and LL response - collected body and put in refrigerator for future necropsy.,Hotline,Public,,FALSE,FALSE,TRUE,TRUE,FALSE,2006-SJ072,Dead,
15416,7/29/2008,2008,7,,6064,,7,170,48.684,-123.234,Harbor Porpoise,1,1,,,,Dead neonate on beach; Lisa L. collected and we necropsied on 8/1/08.,Hotline,Public,,FALSE,FALSE,TRUE,TRUE,FALSE,2008-SJ031,Dead,
76186,6/16/1990,1990,6,11:00,1606,,19C,171,0,0,Harbor porpoise,3,3,,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
39716,6/11/2010,2010,6,16:15,2362,,19C,171,0,0,Harbor Porpoise,20+,20+,mill,,,feeding,Other,WW,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
73960,5/30/1990,1990,5,12:00,3747,Point Fairfax,19C,171,0,0,Harbor porpoise,2,2,,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
77380,8/31/1990,1990,8,12:51,5223,,19C,171,0,0,Harbor porpoise,2,2,,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
78596,6/13/1989,1989,6,,5715,,19C,172,0,0,Harbor porpoise,1,1,,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
78600,6/19/1990,1990,6,9:05,5715,ferry landing,19C,172,0,0,Harbor porpoise,2,2,,,,,Hotline,Reliable,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
78601,6/20/1990,1990,6,9:10,5715,ferry landing,19C,172,0,0,Harbor porpoise,2,2,,,,,Hotline,Reliable,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
78602,6/21/1990,1990,6,9:10,5715,ferry landing,19C,172,0,0,Harbor porpoise,6,6,,,,,Hotline,Reliable,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
78561,7/7/1990,1990,7,16:20,5708,,19C,173,0,0,Harbor porpoise,2,2,,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
69959,8/4/1990,1990,8,14:10,5708,James Island,19C,173,0,0,Harbor porpoise,1,1,,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
69960,9/6/1990,1990,9,,5708,James Island,19C,173,0,0,Harbor porpoise,2,2,,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
82717,9/2/2012,2012,9,16:00,5708,,19C,173,0,0,Harbor Porpoise,2,2,,,,Killed by T30s,Other,WW,WP-craig,FALSE,FALSE,FALSE,FALSE,FALSE,,Dead,
65742,5/8/1990,1990,5,11:15,7262,,19C,173,0,0,Harbor porpoise,4-Mar,3.4,mill,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
65743,5/24/1990,1990,5,,7262,,19C,173,0,0,Harbor porpoise,1,1,S,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
65744,8/31/1990,1990,8,13:53,7262,,19C,173,0,0,Harbor porpoise,1,1,,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
68846,6/23/1991,1991,6,14:10,2507,,19C,174,0,0,Harbor porpoise,3-Feb,2.3,,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
44332,6/7/2011,2011,6,13:30,2507,,19C,174,0,0,Harbor Porpoise,12,12,,,,,Other,WW-WP,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
73266,4/2/1977,1977,4,,3521,,19C,174,0,0,Harbor porpoise,2,2,,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
73269,7/17/1988,1988,7,14:00,3521,,19C,174,0,0,Harbor porpoise,2,2,,,,,HDB,WW-WP,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
73270,7/31/1988,1988,7,13:45,3521,,19C,174,0,0,Harbor porpoise,3,3,,,,,HDB,WW-WP,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
73277,9/22/1989,1989,9,12:00,3521,,19C,174,0,0,Harbor porpoise,3-Feb,2.3,,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
73282,8/31/1990,1990,8,13:05,3521,,19C,174,0,0,Harbor porpoise,2,2,,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
78566,9/4/1984,1984,9,10:04,5716,,19C,174,0,0,Harbor porpoise,3,3,,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
78568,6/1/1986,1986,6,18:00,5716,,19C,174,0,0,harbor porpoise,4,4,NW,,,Repeatedly porpoising in the boat wake,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
78571,9/23/1989,1989,9,13:00,5716,,19C,174,0,0,Harbor porpoise,~8,~8,SE,,,,Hotline,Reliable,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
78576,7/25/1990,1990,7,13:30,5716,,19C,174,0,0,Harbor porpoise,2,2,,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
78578,8/4/1990,1990,8,12:45,5716,,19C,174,0,0,Harbor porpoise,4,4,,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
62062,4/3/1978,1978,4,18:30,221,,7,176,0,0,Harbor porpoise,1,1,N,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
62064,6/4/1978,1978,6,9:30,221,,7,176,0,0,Harbor porpoise,2,2,S,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
62065,6/11/1978,1978,6,16:50,221,,7,176,0,0,Harbor porpoise,1,1,N,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
62070,6/30/1978,1978,6,20:00,221,,7,176,0,0,Harbor porpoise,2,2,S,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
62077,8/7/1978,1978,8,20:20,221,,7,176,0,0,Harbor porpoise,10-Aug,8.1,mill,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
62078,8/8/1978,1978,8,9:00,221,,7,176,0,0,Harbor porpoise,5,5,mill,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
62081,10/5/1978,1978,10,9:15,221,,7,176,0,0,Harbor porpoise,4-Mar,3.4,S,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
62082,10/5/1978,1978,10,17:30,221,,7,176,0,0,Harbor porpoise,3-Feb,2.3,S,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
62098,5/6/1979,1979,5,18:22,221,,7,176,0,0,harbor porpoise,1,1,N,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
61987,3/25/1980,1980,3,11:00,221,,7,176,0,0,harbor porpoise,3,3,,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
62520,8/10/1980,1980,8,19:35,221,,7,176,0,0,harbor porpoise,3,3,miill,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
62624,8/25/1981,1981,8,17:00,221,,7,176,0,0,harbor porpoise,3,3,S,,,1 calf,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
62728,8/20/1982,1982,8,17:00,221,,7,176,0,0,harbor porpoise,3,3,N,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
62876,9/20/1984,1984,9,10:00,221,,7,176,0,0,Harbor porpoise,2,2,,,,Mom and calf,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
62881,9/23/1984,1984,9,16:42,221,,7,176,0,0,Harbor porpoise,2,2,mill,,,,HDB,researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
62884,10/2/1984,1984,10,14:41,221,,7,176,0,0,Harbor porpoise,4,4,S,,,Mom and calf,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
62885,10/5/1984,1984,10,15:06,221,,7,176,0,0,Harbor porpoise,1,1,S,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
2200,5/26/2001,2001,5,20:00,221,,7,176,,,Harbor Porpoise,1,1,,,,"Fresh dead , floating in kelp.",,Reliable,,FALSE,FALSE,TRUE,FALSE,FALSE,,Dead,
87927,5/29/2014,2014,5,9:47,221,,7,176,48.5497998,-123.16619,Harbor Porpoise,1,1,,,,Dead harbor porpoise floating offshore. Collected by JB and transferred to FHL,Hotline,Reliable,Jeanne Hyde,FALSE,FALSE,TRUE,TRUE,FALSE,2014-SJ009,Dead,
36839,7/13/2010,2010,7,15:20,3296,,7,176,48.53,-123.17,Harbor Porpoise,1,1,,,,Dead floater - rec'd report from BC Stranding Network 2 days later.,Other,Reliable,,FALSE,FALSE,TRUE,FALSE,FALSE,2010-SJ046,Dead,
77755,9/11/1976,1976,9,12:09,5321,,7,176,0,0,Harbor porpoise,1,1,,,,Calf being chased by orcas,HDB,Researchers,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
77849,7/23/1984,1984,7,14:30,5321,,7,176,0,0,Harbor porpoise,1,1,,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
77858,5/1/1985,1985,5,16:00,5321,,7,176,0,0,Harbor porpoise,5,5,S,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
77939,8/21/1988,1988,8,13:50,5321,,7,176,0,0,Harbor porpoise,2,2,,,,,HDB,WW-WP,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
77956,8/16/1989,1989,8,21:00,5321,,7,176,0,0,Harbor porpoise,3,3,N,,,,Hotline,Reliable,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
78011,5/22/1994,1994,5,9:00,5321,,7,176,0,0,harbor porpoise,20-25,20.25,W,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
108,5/11/1997,1997,5,11:00,5321,,7,176,,,Harbor Porpoise,1,1,,,,"Dead harbor porpoise, towed to boat ramp from Rocky Point, NW of park",,Reliable,,FALSE,FALSE,TRUE,FALSE,FALSE,,Dead,
78690,5/28/1981,1981,5,21:00,5795,,7,176,0,0,harbor porpoise,1,1,N,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
84395,7/6/2013,2013,7,21:25,5795,,7,176,0,0,Harbor Porpoise,1,1,,,,Kayak guide reported a harbor porpoise with what looked like a propeller wound still alive. A response was carried out but the animal was not found.,Other,TWM,E. Eisenhardt,FALSE,FALSE,TRUE,TRUE,FALSE,DFNA,Alive,No
78779,3/10/1979,1979,3,17:35,5811,,7,176,0,0,harbor porpoise,,,S,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
78781,3/30/1979,1979,3,13:20,5811,,7,176,0,0,harbor porpoise,3,3,N,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
78785,5/7/1979,1979,5,20:10,5811,,7,176,0,0,harbor porpoise,3,3,N,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
78794,7/21/1979,1979,7,14:00,5811,,7,176,0,0,harbor porpoise,1,1,N,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
78797,9/26/1979,1979,9,16:25,5811,,7,176,0,0,harbor porpoise,1,1,N,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
78798,10/1/1979,1979,10,18:30,5811,,7,176,0,0,harbor porpoise,3-Feb,2.3,S,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
78800,3/25/1980,1980,3,11:40,5811,,7,176,0,0,harbor porpoise,3,3,mill,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
78803,5/29/1980,1980,5,11:20,5811,,7,176,0,0,harbor porpoise,1,1,N,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
78804,6/24/1980,1980,6,9:25,5811,,7,176,0,0,harbor porpoise,1,1,,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
78812,8/10/1980,1980,8,19:35,5811,,7,176,0,0,harbor porpoise,3,3,mill,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
78813,8/11/1980,1980,8,19:00,5811,,7,176,0,0,harbor porpoise,1,1,S,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
78821,3/15/1981,1981,3,15:30,5811,,7,176,0,0,harbor porpoise,1,1,E,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
78822,4/14/1981,1981,4,18:10,5811,,7,176,0,0,harbor porpoise,5,5,S,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
78824,7/5/1981,1981,7,8:00,5811,,7,176,0,0,harbor porpoise,1,1,,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
2444,7/31/2001,2001,7,13:30,6866,,7,176,,,Harbor Porpoise,1,1,,,,Dead on beach. RWO and AS have response.,,Reliable,,FALSE,FALSE,TRUE,FALSE,FALSE,,Dead,
65849,9/6/1981,1981,9,,1329,,19C,177,0,0,harbor porpoise,2,2,mill,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
65875,7/2/1989,1989,7,11:15,1329,,19C,177,0,0,Harbor porpoise,4,4,N,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
65879,8/3/1990,1990,8,14:45,1329,,19C,177,0,0,Harbor porpoise,2,2,,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
65880,8/8/1990,1990,8,10:30,1329,,19C,177,0,0,Harbor porpoise,6,6,,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
65882,9/1/1990,1990,9,11:04,1329,,19C,177,0,0,Harbor porpoise,2,2,,,,mom/calf,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
69855,9/17/1990,1990,9,12:25,2800,,19C,177,0,0,Harbor porpoise,2,2,,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
70636,7/13/1985,1985,7,16:00,3003,,19C,177,0,0,Harbor porpoise,1,1,,,,,Hotline,Reliable,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
70664,6/23/1991,1991,6,11:18,3003,,19C,177,0,0,Harbor porpoise,2-Jan,1.2,,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
78586,7/2/1989,1989,7,,5713,,19C,177,0,0,Harbor porpoise,2,2,,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
78588,9/5/1990,1990,9,10:25,5713,,19C,177,0,0,Harbor porpoise,2,2,,,,mom/calf,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
68667,8/30/1988,1988,8,13:07,2386,,19C,179,0,0,Harbor porpoise,2,2,,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
76307,9/12/1989,1989,9,14:46,417,,19C,180,0,0,Harbor porpoise,2,2,,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
64009,2/26/1978,1978,2,15:00,479,,7,181,0,0,Harbor porpoise,2,2,SW,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
64114,4/2/1983,1983,4,8:30,479,,7,181,0,0,Harbor porpoise,1,1,S,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
48455,8/9/2012,2012,8,12:00,479,,7,181,48.527292,-123.164291,Harbor Porpoise,1,1,,,,Dead calf floating in water; picked up by kayak guides and brought to SJCP.  Submerged in ice bath for necropsy on 8/10/12,Other,Public,,FALSE,FALSE,TRUE,FALSE,FALSE,2012-SJ038,Dead,
65959,9/6/1978,1978,9,16:08,1420,,7,181,0,0,Harbor porpoise,3-Feb,2.3,mill,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
65960,9/11/1978,1978,9,18:35,1420,,7,181,0,0,Harbor porpoise,2,2,mill,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
65961,9/13/1978,1978,9,18:32,1420,,7,181,0,0,Harbor porpoise,3,3,mill,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
65962,9/24/1978,1978,9,19:14,1420,,7,181,0,0,Harbor porpoise,3-Feb,2.3,mill,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
65993,4/12/1981,1981,4,16:30,1420,,7,181,0,0,harbor porpoise,2,2,S,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
66030,8/25/1983,1983,8,13:55,1420,,7,181,0,0,Harbor porpoise,4-Mar,3.4,mill,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
66033,5/28/1984,1984,5,15:00,1420,,7,181,0,0,harbor porpoise,3,3,mill,,,Very small calf,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
66038,7/3/1984,1984,7,16:05,1420,,7,181,0,0,Harbor porpoise,2,2,S,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
66116,6/27/1989,1989,6,13:00,1420,,7,181,0,0,Harbor porpoise,3,3,mill,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
8451,4/18/2005,2005,4,,1420,,7,181,,,Harbor Porpoise,1,1,,,,Dead; collected by RWO and delivered to FH Labs freezer,Hotline,Public,,FALSE,FALSE,TRUE,TRUE,FALSE,2005-SJ010,Dead,
17209,6/3/2009,2009,6,13:00,1420,,7,181,48.51232,-123.1451836,Harbor Porpoise,1,1,,,,Fresh dead on beach; Doug M. picked up and brought to FHL.,Hotline,Reliable,,FALSE,FALSE,TRUE,TRUE,FALSE,2009-SJ012,Dead,
35612,5/8/2010,2010,5,19:00,1420,northern most cove,7,181,48.513307,-123.147683,Harbor Porpoise,1,1,,,,Dead on beach; ALT response.  Collected for a fresh necropsy.,Hotline,Public,,FALSE,FALSE,TRUE,TRUE,FALSE,2010-SJ009,Dead,
68887,9/16/1979,1979,9,,2537,,7,181,0,0,harbor porpoise,5,5,,,,P.M. sighting,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
68888,10/14/1979,1979,10,7:30,2537,,7,181,0,0,harbor porpoise,5-Apr,4.5,,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
68889,10/14/1979,1979,10,9:30,2537,,7,181,0,0,harbor porpoise,2,2,,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
68961,8/21/1983,1983,8,15:30,2537,,7,181,0,0,Harbor porpoise,3,3,,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
68962,8/22/1983,1983,8,20:00,2537,,7,181,0,0,harbor porpoise,2,2,S,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
68991,7/23/1984,1984,7,10:30,2537,,7,181,0,0,Harbor porpoise,2,2,N,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
68994,8/4/1984,1984,8,17:15,2537,,7,181,0,0,Harbor porpoise,3,3,mill,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
69002,9/7/1984,1984,9,13:13,2537,,7,181,0,0,Harbor porpoise,2,2,,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
69287,8/6/1989,1989,8,8:00,2537,,7,181,0,0,Harbor porpoise,,,,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
69298,8/24/1989,1989,8,18:50,2537,,7,181,0,0,Harbor porpoise,5-Apr,4.5,,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
69301,8/29/1989,1989,8,19:45,2537,,7,181,0,0,Harbor porpoise,3,3,SE,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
69395,6/29/1992,1992,6,11:00,2537,,7,181,0,0,Harbor porpoise,2,2,,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
43667,6/26/2011,2011,6,18:30,2537,,7,181,0,0,Harbor Porpoise,3,3,SE,,,,Other,TWM,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
43923,10/2/2011,2011,10,17:10,2537,,7,181,0,0,Harbor Porpoise,5-Apr,4.5,,,,,Hotline,Reliable,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
18467,8/31/2009,2009,8,13:00,2537,Private beach off Victoria Dr,7,181,48.4925,-123.112527,Harbor Porpoise,1,1,,,,Dead on beach; Rick E. response.  All that was left was head and rib cage.  Took head and froze.,Hotline,Public,,FALSE,FALSE,TRUE,TRUE,FALSE,2009-SJ073,Dead,
18875,9/9/2009,2009,9,13:55,2537,,7,181,48.47722,-123.11597,Harbor Porpoise,1,1,,,,Yearling killed by 3 members of J-pod; collected by NOAA research vessel and delivered to FHL.  Sunk for fresh necropsy on 9/10/09.,Hotline,Reliable,,FALSE,FALSE,TRUE,TRUE,FALSE,2009-SJ082,Dead,
69626,8/14/1984,1984,8,,2570,,7,181,0,0,Harbor porpoise,4-Mar,3.4,mill,,,in ET log,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
1580,5/8/2000,2000,5,,2570,,7,181,,,Harbor Porpoise,100,100,,,,via Ron Bates,,Reliable,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
83167,5/31/2012,2012,5,11:15,2570,,7,181,0,0,Harbor Porpoise,1,1,S,,,,Other,WW-WP,Peter,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
83291,5/2/2012,2012,5,,2573,,7,181,0,0,Harbor Porpoise,20~,20~,,,,Time: (Depart: 1200 Arrive: 1500),Other,WW-WP,Nancy,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
70785,7/30/1981,1981,7,19:30,3112,,7,181,0,0,harbor porpoise,2,2,,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
70839,6/18/1990,1990,6,20:00,3112,,7,181,0,0,Harbor porpoise,1,1,N,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
8964,7/12/2005,2005,7,,3112,,7,181,,,Harbor Porpoise,2,2,,,,"As J Pod passed by, one porpoise seemed to be hiding in kelp bed while the other one hugged the shoreline.",Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
70996,4/29/1978,1978,4,16:30,3248,,7,181,0,0,Harbor porpoise,15-Jul,7.15,NW,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
70997,4/30/1978,1978,4,10:00,3248,,7,181,0,0,Harbor porpoise,5-Apr,4.5,N,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
71005,8/31/1978,1978,8,17:25,3248,,7,181,0,0,Harbor porpoise,5-Apr,4.5,S,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
71007,10/3/1978,1978,10,19:25,3248,,7,181,0,0,Harbor porpoise,3,3,E,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
71046,7/6/1980,1980,7,20:47,3248,,7,181,0,0,harbor porpoise,1,1,S,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
71173,8/26/1983,1983,8,17:31,3248,,7,181,0,0,Harbor porpoise,15-Sep,9.15,S,,,,Hotline,Reliable,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
71213,6/15/1984,1984,6,14:40,3248,,7,181,0,0,Harbor porpoise,2,2,,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
71219,6/22/1984,1984,6,14:16,3248,,7,181,0,0,Harbor porpoise,2,2,N,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
71223,6/25/1984,1984,6,14:30,3248,,7,181,0,0,Harbor porpoise,2,2,S,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
